SubscriberID,FullName,Email,Region,Plan,SignupDate,RenewalDate,TenureDays,OnboardingScore,HasNegativeTicketPreRenewal,Cancelled,TotalOrders,TotalSpent,AvgOrderValue,NumSupportTickets,NumNegativeTickets,DaysBeforeRenewalLastNegativeTicket
S-15513,Jillian Crosby,ckelly@example.com,Northeast,Monthly Essentials,2025-03-30,2026-09-15,538,100.0,True,False,18,904.66,50.26,5,2,24.0
S-15514,Kevin Harrell,austinpeterson@example.net,West,Monthly Essentials,2026-04-09,2026-08-31,163,54.2,False,False,4,189.2,47.3,1,1,72.0
S-15515,Amber Morales,tannertina@example.org,Northeast,Monthly Essentials,2025-12-15,2026-09-07,278,100.0,False,True,10,521.67,52.17,0,0,
S-15516,Mackenzie Petersen,timothy73@example.net,Northeast,Monthly Essentials,2025-04-01,2026-08-21,536,95.4,False,False,16,818.11,51.13,2,0,
S-15517,Chase Soto,makayla40@example.net,Northeast,Monthly Essentials,2026-06-24,2026-09-11,87,83.3,True,False,1,58.48,58.48,1,1,23.0
S-15518,Mark Andrews,stoutdenise@example.net,Northeast,Monthly Essentials,2026-06-10,2026-09-08,101,55.8,False,False,4,186.27,46.57,0,0,
S-15519,Barbara White,katherinefreeman@example.org,South,Monthly Plus,2026-02-07,2026-09-10,224,87.1,False,False,7,355.48,50.78,1,0,
S-15520,Tracy Jones,omontgomery@example.com,Northeast,Monthly Essentials,2026-02-13,2026-09-09,218,75.6,False,False,7,347.09,49.58,1,0,
S-15521,Stephanie Miller,aperry@example.com,West,Monthly Essentials,2025-03-05,2026-09-10,563,66.7,True,True,17,834.79,49.11,2,1,56.0
S-15522,Dr. John Berry,ian56@example.com,Midwest,Monthly Plus,2025-03-04,2026-08-27,564,46.8,False,False,18,968.33,53.8,8,1,
S-15523,Michael Johnson,danielcohen@example.org,Midwest,Monthly Plus,2025-07-23,2026-08-31,423,73.3,False,False,14,755.01,53.93,1,0,
S-15524,Aaron Doyle,reidalicia@example.org,Midwest,Monthly Plus,2025-11-26,2026-08-29,297,57.4,False,False,10,554.46,55.45,0,0,
S-15525,Christopher Carroll,brownstephanie@example.com,Northeast,Monthly Essentials,2025-09-19,2026-09-01,365,76.1,False,False,12,596.93,49.74,0,0,
S-15526,Oscar Walter,jason08@example.com,Midwest,Quarterly Bundle,2024-09-28,2026-08-28,721,78.1,True,False,24,1290.4,53.77,7,2,80.0
S-15527,Edward Hawkins,colehenry@example.org,South,Monthly Essentials,2025-03-17,2026-09-17,551,42.2,False,False,18,942.6,52.37,5,3,
S-15528,William Reyes,valerie71@example.org,West,Monthly Plus,2025-10-10,2026-08-22,344,77.2,False,False,12,622.81,51.9,1,0,
S-15529,Richard Brown,pchung@example.com,Midwest,Quarterly Bundle,2024-12-23,2026-09-08,635,56.2,False,False,19,985.01,51.84,4,0,
S-15530,Kelsey Mcclure,charlesmartinez@example.org,Midwest,Quarterly Bundle,2025-01-01,2026-09-09,626,64.6,True,False,21,1096.15,52.2,5,3,74.0
S-15531,Jimmy Drake,gordonjonathan@example.net,West,Monthly Plus,2026-05-07,2026-09-18,135,34.0,False,False,5,235.99,47.2,1,0,
S-15532,Sandra Cortez,riosstephen@example.net,West,Monthly Essentials,2026-05-12,2026-08-29,130,64.1,True,True,5,273.86,54.77,3,1,5.0
S-15533,James Marshall,isingh@example.net,West,Monthly Essentials,2024-11-04,2026-09-08,684,65.9,False,False,22,1102.05,50.09,3,0,
S-15534,Peter Cole,tannerlinda@example.org,South,Monthly Essentials,2025-10-31,2026-08-25,323,88.0,False,False,11,588.82,53.53,2,0,
S-15535,Joel Chandler,kayla91@example.org,South,Monthly Essentials,2026-08-02,2026-09-14,48,94.3,False,False,1,67.42,67.42,0,0,
S-15536,Paige Moran,juliadavid@example.net,Midwest,Monthly Plus,2025-09-21,2026-08-22,363,67.2,False,False,10,460.14,46.01,4,1,
S-15537,Mike Morales,jeffwilliams@example.org,Midwest,Quarterly Bundle,2025-02-10,2026-09-08,586,95.6,False,False,17,906.9,53.35,4,1,53.0
S-15538,Ryan Lee,angelcarr@example.net,Northeast,Monthly Essentials,2025-08-02,2026-08-25,413,56.4,False,False,13,684.38,52.64,2,1,
S-15539,Richard Allison,johnsonphilip@example.com,South,Quarterly Bundle,2025-09-30,2026-09-13,354,42.6,False,False,12,671.14,55.93,3,0,
S-15540,Dennis Reed,yballard@example.net,West,Quarterly Bundle,2025-06-29,2026-08-31,447,89.3,False,False,12,618.85,51.57,3,1,
S-15541,Jeff Rice,christopher72@example.net,Midwest,Monthly Essentials,2025-04-10,2026-08-31,527,63.5,False,False,16,862.47,53.9,2,1,
S-15542,Corey Lamb,christophersolis@example.org,Midwest,Monthly Essentials,2026-07-02,2026-09-16,79,58.0,False,False,2,116.59,58.3,0,0,
S-15543,Dr. Melinda Glenn,pattonkaitlyn@example.com,Northeast,Monthly Essentials,2025-02-11,2026-08-25,585,71.3,False,False,18,951.3,52.85,2,0,
S-15544,Valerie Cervantes,nicholsheather@example.net,Northeast,Monthly Essentials,2025-04-01,2026-09-02,536,49.9,False,False,15,806.39,53.76,3,0,
S-15545,Michael Rodriguez,wayne44@example.net,Midwest,Monthly Essentials,2026-06-30,2026-09-01,81,59.8,True,True,1,66.73,66.73,2,1,41.0
S-15546,Amy Jarvis,ilivingston@example.org,South,Quarterly Bundle,2025-03-10,2026-09-05,558,72.7,False,False,19,998.39,52.55,0,0,
S-15547,Jeremy Park,smithalyssa@example.org,Northeast,Quarterly Bundle,2026-02-18,2026-09-14,213,78.2,False,False,7,362.08,51.73,0,0,
S-15548,Sarah Wiggins,omccullough@example.com,South,Monthly Essentials,2025-12-12,2026-08-21,281,75.1,False,False,10,536.64,53.66,1,0,
S-15549,Gene Frederick,pharris@example.com,Northeast,Monthly Plus,2024-09-22,2026-09-11,727,44.8,False,False,25,1363.91,54.56,2,0,
S-15550,Adam Hubbard,hferguson@example.net,West,Monthly Essentials,2025-11-09,2026-08-25,314,65.9,False,False,11,520.3,47.3,1,0,
S-15551,Jason Rojas,craig73@example.com,Midwest,Monthly Essentials,2026-07-19,2026-08-31,62,74.9,False,True,1,41.68,41.68,0,0,
S-15552,Sara Patterson,james74@example.org,South,Monthly Essentials,2025-02-17,2026-09-07,579,95.4,False,False,18,967.53,53.75,1,0,
S-15553,Evan Wallace,kryan@example.net,West,Monthly Essentials,2026-06-10,2026-08-24,101,97.3,False,False,3,141.89,47.3,2,1,1.0
S-15554,Michelle Shepherd,erinarmstrong@example.org,Midwest,Monthly Essentials,2026-05-05,2026-09-01,137,83.4,False,True,2,89.89,44.94,1,0,
S-15555,Steven Johnson,terricurtis@example.net,South,Monthly Essentials,2025-07-16,2026-08-21,430,35.9,False,False,14,681.09,48.65,2,0,
S-15556,Dr. Brett Rhodes,maciasmichael@example.net,Northeast,Monthly Essentials,2026-07-21,2026-09-17,60,52.8,False,False,2,140.76,70.38,0,0,
S-15557,Meghan Flynn,bellwendy@example.org,South,Monthly Essentials,2025-10-03,2026-09-19,351,57.1,False,False,12,635.3,52.94,0,0,
S-15558,Theresa Chandler,donaldbrown@example.com,Midwest,Monthly Essentials,2026-08-09,2026-08-23,41,85.8,False,True,2,88.79,44.4,0,0,
S-15559,John Rogers MD,milesmichael@example.net,Northeast,Monthly Essentials,2025-05-15,2026-08-24,492,33.1,False,False,16,815.62,50.98,3,1,
S-15560,Michele Parks,jerrystrickland@example.com,Midwest,Monthly Essentials,2025-02-07,2026-08-30,589,39.2,False,False,18,936.65,52.04,5,1,
S-15561,Calvin Sherman,hamiltonamy@example.net,South,Monthly Essentials,2026-08-03,2026-08-28,47,57.2,False,False,1,53.99,53.99,0,0,
S-15562,Nathan Daniel,ybrown@example.org,Northeast,Monthly Plus,2024-11-13,2026-09-19,675,52.4,False,False,23,1218.39,52.97,1,0,
S-15563,Timothy Nichols,shelly83@example.com,Midwest,Quarterly Bundle,2025-04-24,2026-09-13,513,70.8,False,False,15,771.06,51.4,0,0,
S-15564,Denise Bradley,bwright@example.net,Midwest,Monthly Essentials,2026-03-10,2026-08-27,193,78.8,False,False,5,259.2,51.84,1,1,9.0
S-15565,Zachary Boyd,wgilbert@example.org,West,Quarterly Bundle,2025-05-18,2026-08-25,489,50.2,True,False,17,871.7,51.28,2,1,9.0
S-15566,Charles Barrera,clinton67@example.com,Northeast,Monthly Essentials,2024-09-19,2026-09-11,730,77.0,True,False,23,1164.32,50.62,5,1,47.0
S-15567,Robert Henry,john96@example.com,South,Monthly Plus,2025-12-14,2026-09-11,279,67.4,True,False,10,545.5,54.55,1,1,19.0
S-15568,Mr. Mark Taylor MD,alexandra09@example.net,Northeast,Monthly Plus,2026-01-02,2026-09-16,260,100.0,False,False,6,312.22,52.04,1,0,
S-15569,Carrie Allison,fishergary@example.net,Northeast,Quarterly Bundle,2025-10-26,2026-09-12,328,100.0,False,False,11,585.9,53.26,4,1,
S-15570,Kristie Bailey,nicholaskim@example.org,South,Quarterly Bundle,2025-07-27,2026-09-08,419,79.6,True,False,11,514.23,46.75,3,2,32.0
S-15571,Scott Lopez,andersonkayla@example.net,West,Monthly Plus,2025-10-01,2026-08-25,353,71.4,True,False,11,566.91,51.54,1,1,19.0
S-15572,Jennifer Powell,adrian19@example.com,West,Monthly Essentials,2024-11-09,2026-08-24,679,100.0,False,False,20,997.64,49.88,2,0,
S-15573,Natalie Green,tcoleman@example.org,Midwest,Monthly Plus,2026-02-07,2026-08-30,224,83.3,False,True,6,331.53,55.26,0,0,
S-15574,Betty Morales,vblack@example.org,Midwest,Monthly Plus,2026-06-30,2026-08-25,81,82.5,False,False,2,110.14,55.07,1,0,
S-15575,Christopher Woods,murrayjohn@example.net,Midwest,Monthly Plus,2025-03-16,2026-09-10,552,71.0,False,False,17,927.84,54.58,4,1,
S-15576,Lori Phillips,dawn05@example.org,West,Quarterly Bundle,2025-01-11,2026-09-05,616,92.9,False,False,21,1110.78,52.89,1,0,
S-15577,Heather Wilkerson,felicia80@example.com,Northeast,Monthly Essentials,2026-03-25,2026-09-07,178,44.3,False,False,5,255.45,51.09,0,0,
S-15578,Erik Stevens,darin83@example.org,Northeast,Monthly Plus,2026-04-21,2026-09-03,151,71.5,False,False,5,263.07,52.61,1,1,57.0
S-15579,Jeffrey Simpson,jamesobrien@example.net,West,Monthly Plus,2025-09-28,2026-09-17,356,64.9,True,False,12,609.92,50.83,3,2,4.0
S-15580,Thomas Harrington,michael48@example.net,West,Monthly Essentials,2026-02-17,2026-08-25,214,46.8,False,True,8,436.09,54.51,1,1,
S-15581,Shane Alvarado,lindsay41@example.com,West,Monthly Essentials,2026-07-31,2026-09-13,50,50.1,True,True,2,137.49,68.74,1,1,68.0
S-15582,Ronald Collins,aguirrecorey@example.net,South,Monthly Essentials,2025-09-16,2026-09-15,368,80.9,False,False,11,565.49,51.41,3,0,
S-15583,Mary Johnson,carterkimberly@example.org,West,Monthly Essentials,2024-12-30,2026-08-22,628,55.5,False,False,18,985.61,54.76,0,0,
S-15584,Mary Tanner,mariahunter@example.net,Northeast,Monthly Essentials,2025-10-13,2026-09-16,341,67.9,False,False,12,578.32,48.19,2,0,
S-15585,Robert Meyer,ann01@example.org,Midwest,Monthly Plus,2025-10-16,2026-08-27,338,93.4,False,False,12,582.76,48.56,2,0,
S-15586,Benjamin Tanner,uterry@example.com,West,Monthly Plus,2024-10-18,2026-08-31,701,36.1,False,False,23,1227.66,53.38,3,1,
S-15587,Whitney Lee,whitakercody@example.com,Northeast,Monthly Plus,2025-02-26,2026-08-23,570,93.6,False,False,17,893.42,52.55,6,0,
S-15588,John Kent,alexis80@example.net,Northeast,Monthly Essentials,2024-12-01,2026-08-26,657,74.3,False,False,21,1005.18,47.87,0,0,
S-15589,Ricky Arellano,garrettreid@example.com,West,Quarterly Bundle,2026-02-07,2026-09-16,224,72.8,False,False,8,414.89,51.86,3,0,
S-15590,Brent Williamson,vnguyen@example.com,West,Monthly Essentials,2025-09-30,2026-09-14,354,40.1,True,False,10,523.22,52.32,4,3,8.0
S-15591,Michael Sanchez,iking@example.com,South,Quarterly Bundle,2025-11-07,2026-09-10,316,42.1,False,True,10,493.9,49.39,2,0,
S-15592,Kristen Burch,mcfarlandjohn@example.com,Northeast,Monthly Plus,2025-06-02,2026-09-09,474,76.7,False,False,15,756.69,50.45,3,0,
S-15593,Christopher Gutierrez,spencermichael@example.net,South,Quarterly Bundle,2024-12-30,2026-09-05,628,45.8,False,False,21,1116.08,53.15,3,0,
S-15594,Sean Roy,smithjohn@example.org,Midwest,Monthly Essentials,2024-10-07,2026-09-16,712,69.3,False,False,24,1266.52,52.77,6,0,
S-15595,Cory Medina,vgrimes@example.com,Northeast,Monthly Plus,2026-03-25,2026-09-14,178,66.4,True,False,5,236.79,47.36,1,1,7.0
S-15596,Rachel Rios,brentcampos@example.org,West,Monthly Essentials,2025-04-27,2026-08-27,510,82.5,True,False,17,887.99,52.23,4,1,29.0
S-15597,Benjamin Mercer,lamroger@example.net,Northeast,Monthly Plus,2026-02-20,2026-09-12,211,79.8,True,True,7,360.54,51.51,2,1,28.0
S-15598,Christopher Marks,pgray@example.com,West,Monthly Plus,2026-07-17,2026-09-11,64,66.8,False,False,2,121.7,60.85,0,0,
S-15599,Jacob Jones,cantrellvictoria@example.org,Northeast,Monthly Plus,2026-02-05,2026-09-19,226,54.3,False,False,6,310.61,51.77,1,0,
S-15600,Ryan Shelton,shawnanderson@example.net,Midwest,Monthly Plus,2025-06-05,2026-09-19,471,81.0,False,True,14,746.66,53.33,2,0,
S-15601,Roberto Wheeler,eileenortiz@example.com,Northeast,Monthly Essentials,2026-01-19,2026-09-13,243,79.1,False,False,9,441.38,49.04,1,0,
S-15602,Sarah Torres,jademyers@example.net,South,Monthly Plus,2025-07-26,2026-08-27,420,88.2,True,False,13,635.99,48.92,3,1,67.0
S-15603,Stephanie Wilkins,rnewman@example.net,West,Monthly Essentials,2026-01-26,2026-09-17,236,94.4,True,False,8,382.6,47.82,1,1,50.0
S-15604,Lee Brown,kelseyfrancis@example.org,West,Monthly Essentials,2024-09-19,2026-09-14,730,78.8,False,True,24,1246.81,51.95,2,0,
S-15605,Samuel Gordon,jbruce@example.net,Northeast,Monthly Essentials,2026-05-14,2026-08-28,128,79.7,False,False,5,259.32,51.86,0,0,
S-15606,Deborah Pena,claychristopher@example.net,South,Monthly Essentials,2024-10-02,2026-09-13,717,79.9,False,True,24,1229.02,51.21,6,0,
S-15607,Frank Kent,bdiaz@example.net,South,Monthly Essentials,2025-08-23,2026-09-10,392,100.0,False,False,12,668.4,55.7,2,1,
S-15608,Laurie Miller,hoopernancy@example.net,Midwest,Quarterly Bundle,2024-10-11,2026-09-07,708,83.7,False,False,22,1141.78,51.9,3,0,
S-15609,Jeffrey Knight,deniselopez@example.net,Northeast,Monthly Plus,2025-02-06,2026-08-22,590,90.5,True,True,18,947.79,52.66,3,1,37.0
S-15610,Katie Fleming,hillmelissa@example.net,Northeast,Monthly Essentials,2025-01-20,2026-09-17,607,82.2,False,False,19,956.0,50.32,5,1,
S-15611,Benjamin Farley,kennedyevan@example.com,Northeast,Monthly Essentials,2025-05-03,2026-08-30,504,51.7,False,False,16,801.68,50.1,3,0,
S-15612,Jose Herrera,qnelson@example.org,West,Monthly Plus,2025-03-30,2026-09-03,538,60.4,False,False,18,923.24,51.29,4,1,
S-15613,Laura Thompson,angelachan@example.com,South,Quarterly Bundle,2025-04-06,2026-08-28,531,74.0,False,False,16,834.92,52.18,3,0,
S-15614,Joshua Johnson,bdouglas@example.org,South,Monthly Essentials,2026-05-02,2026-09-08,140,78.4,False,False,3,160.12,53.37,1,0,
S-15615,Mary Kelly,millerrebecca@example.com,Midwest,Monthly Essentials,2025-04-15,2026-08-22,522,100.0,False,False,17,875.14,51.48,0,0,
S-15616,Tracey Sandoval,sean29@example.org,Northeast,Monthly Essentials,2026-01-12,2026-09-15,250,78.0,False,False,9,445.06,49.45,1,0,
S-15617,Zachary Conway,morgan68@example.org,South,Monthly Essentials,2025-08-11,2026-09-08,404,70.7,False,False,12,674.15,56.18,0,0,
S-15618,Kimberly Coleman,smithmatthew@example.net,Northeast,Monthly Plus,2025-09-22,2026-09-14,362,92.3,False,False,11,509.56,46.32,1,0,
S-15619,Bethany Clark,joshualopez@example.net,Midwest,Monthly Essentials,2024-11-16,2026-08-21,672,88.0,False,False,23,1126.8,48.99,5,0,
S-15620,Melinda Glover,smithteresa@example.com,Northeast,Quarterly Bundle,2025-08-05,2026-09-15,410,68.5,False,False,11,536.97,48.82,2,1,
S-15621,Michael Long,tstrong@example.net,Northeast,Monthly Essentials,2026-01-16,2026-09-17,246,89.1,False,False,7,339.04,48.43,1,0,
S-15622,Jeffery Howell,lisa77@example.org,South,Monthly Essentials,2025-06-14,2026-09-09,462,61.4,True,False,13,664.13,51.09,3,1,73.0
S-15623,Kim Washington,dhughes@example.net,Northeast,Monthly Plus,2026-02-02,2026-09-05,229,65.8,True,True,7,371.82,53.12,3,1,70.0
S-15624,Felicia Anderson,duffycody@example.net,Northeast,Monthly Plus,2026-01-09,2026-08-24,253,74.0,False,False,8,430.82,53.85,3,2,6.0
S-15625,Mike Gallegos,josephstevens@example.net,South,Monthly Plus,2025-06-03,2026-09-16,473,79.3,False,False,15,751.04,50.07,0,0,
S-15626,Angela Smith,pamela20@example.net,West,Monthly Plus,2026-05-26,2026-09-17,116,79.5,False,False,4,182.95,45.74,1,0,
S-15627,Cory Stewart,dhutchinson@example.org,Northeast,Quarterly Bundle,2025-09-18,2026-09-03,366,65.5,True,False,13,691.77,53.21,1,1,14.0
S-15628,Richard Reynolds,sarahsweeney@example.com,West,Monthly Essentials,2026-02-26,2026-08-31,205,60.3,False,False,4,214.11,53.53,1,0,
S-15629,Jerry Luna,dominic86@example.net,Northeast,Monthly Essentials,2026-04-22,2026-08-27,150,100.0,False,False,5,244.17,48.83,0,0,
S-15630,James Fernandez,hardyronald@example.com,Midwest,Monthly Plus,2025-10-09,2026-09-12,345,45.7,False,False,12,656.92,54.74,1,0,
S-15631,Walter Woods,dianecollins@example.net,Northeast,Monthly Essentials,2026-05-04,2026-09-02,138,79.7,False,False,5,216.27,43.25,0,0,
S-15632,Danny Williams,matthewgreen@example.net,West,Monthly Essentials,2025-10-03,2026-09-15,351,78.7,False,False,12,616.08,51.34,0,0,
S-15633,Samuel Allen,whowell@example.org,Midwest,Monthly Essentials,2025-07-17,2026-09-02,429,50.4,False,False,15,819.92,54.66,1,0,
S-15634,Madison Daugherty,keith04@example.org,West,Monthly Plus,2024-10-08,2026-08-26,711,86.7,False,False,21,1094.67,52.13,3,0,
S-15635,Emily Johnson,mlewis@example.com,Northeast,Monthly Essentials,2024-10-16,2026-08-31,703,92.5,True,False,23,1197.55,52.07,2,1,35.0
S-15636,Larry Rogers,farrellalexandra@example.net,Northeast,Monthly Essentials,2025-07-15,2026-09-16,431,76.5,True,True,12,614.33,51.19,4,2,64.0
S-15637,Bryan Nichols,xfoley@example.net,West,Monthly Essentials,2026-07-31,2026-09-10,50,75.1,False,False,1,50.7,50.7,0,0,
S-15638,Erika Ramirez,baileycrosby@example.net,Northeast,Monthly Essentials,2025-04-27,2026-09-12,510,90.2,False,False,17,893.08,52.53,4,0,
S-15639,Stephen Holland,charles97@example.com,Midwest,Monthly Plus,2026-04-11,2026-09-18,161,88.5,False,False,5,271.31,54.26,2,0,
S-15640,Angela Smith,reevesnicholas@example.net,Midwest,Quarterly Bundle,2026-06-24,2026-08-30,87,49.0,True,False,1,42.66,42.66,1,1,86.0
S-15641,Elizabeth Meyers,qwilliams@example.net,West,Monthly Essentials,2026-06-15,2026-08-21,96,81.0,True,False,4,239.49,59.87,1,1,89.0
S-15642,April Watkins,cassandra71@example.com,West,Quarterly Bundle,2024-10-17,2026-08-21,702,76.3,False,False,23,1278.68,55.59,3,1,70.0
S-15643,Jason Carrillo,mking@example.org,South,Quarterly Bundle,2026-06-29,2026-09-07,82,67.9,True,False,1,54.17,54.17,1,1,36.0
S-15644,Elizabeth Castillo,jenniferbutler@example.com,South,Monthly Essentials,2025-03-02,2026-09-02,566,80.8,False,False,17,934.86,54.99,3,0,
S-15645,Ann Nielsen,ytrujillo@example.com,West,Monthly Essentials,2024-11-27,2026-08-27,661,82.4,False,False,22,1128.22,51.28,6,2,
S-15646,Emily Craig,jaime96@example.net,South,Monthly Essentials,2025-03-24,2026-09-06,544,77.6,False,False,17,838.65,49.33,1,0,
S-15647,Nicholas Stein,vhood@example.org,West,Quarterly Bundle,2025-06-21,2026-09-06,455,84.2,False,False,14,681.33,48.67,2,0,
S-15648,Alyssa Morris,andersonrobert@example.com,South,Monthly Plus,2026-05-01,2026-09-09,141,86.9,False,False,4,204.04,51.01,0,0,
S-15649,Ryan Evans,rebeccacooley@example.net,Northeast,Monthly Essentials,2026-01-15,2026-08-21,247,81.0,True,False,7,382.15,54.59,2,1,81.0
S-15650,Elizabeth Rogers,amanda76@example.net,South,Monthly Essentials,2026-05-01,2026-09-02,141,82.5,False,False,3,167.59,55.86,1,0,
S-15651,Keith Larsen,robertdavis@example.org,West,Quarterly Bundle,2025-02-27,2026-08-29,569,69.4,False,True,17,873.39,51.38,5,1,
S-15652,David Camacho Jr.,michaelsellers@example.org,West,Monthly Essentials,2025-10-29,2026-09-08,325,89.4,False,False,9,498.19,55.35,1,0,
S-15653,David Manning,mark23@example.org,South,Monthly Essentials,2025-12-22,2026-09-10,271,38.2,True,True,9,414.83,46.09,4,1,24.0
S-15654,Melissa Brown,keithflores@example.com,West,Monthly Essentials,2026-02-12,2026-09-03,219,79.7,False,True,6,348.81,58.14,0,0,
S-15655,Brian Reyes,lisamarshall@example.org,Midwest,Monthly Essentials,2026-01-18,2026-09-07,244,71.0,True,False,9,479.85,53.32,2,1,77.0
S-15656,Thomas Campbell,williejenkins@example.org,Northeast,Monthly Essentials,2025-07-04,2026-09-16,442,68.8,False,False,15,782.53,52.17,2,1,
S-15657,Anthony Harris MD,andersonjulia@example.org,West,Monthly Essentials,2025-03-25,2026-09-05,543,98.3,True,False,19,967.27,50.91,4,2,38.0
S-15658,April Welch,shughes@example.com,Midwest,Monthly Essentials,2025-10-05,2026-09-05,349,64.5,True,False,10,457.76,45.78,1,1,10.0
S-15659,Douglas Perry,debralevy@example.net,Midwest,Quarterly Bundle,2025-05-12,2026-08-30,495,27.8,True,True,16,864.49,54.03,3,1,29.0
S-15660,Tyler Sanchez,raymond16@example.net,Midwest,Monthly Essentials,2026-05-15,2026-09-16,127,37.6,False,False,4,201.79,50.45,1,0,
S-15661,Robert Beck,kjohnson@example.com,South,Quarterly Bundle,2024-10-06,2026-08-25,713,43.3,False,False,24,1217.61,50.73,3,0,
S-15662,Ian Bowen,adamsdanielle@example.net,Midwest,Monthly Essentials,2026-08-10,2026-09-14,40,75.7,False,False,1,53.57,53.57,0,0,
S-15663,Gregory Brennan,manderson@example.net,South,Monthly Plus,2025-03-10,2026-08-30,558,61.0,True,True,17,896.78,52.75,7,2,73.0
S-15664,Jordan Williams,amanda26@example.org,South,Monthly Essentials,2025-01-26,2026-09-13,601,47.3,False,True,19,932.61,49.08,3,2,53.0
S-15665,Nicole Short,matthewrios@example.org,South,Monthly Essentials,2024-12-03,2026-09-03,655,77.3,False,False,22,1097.62,49.89,1,0,
S-15666,Dawn Snow,leah30@example.com,Northeast,Monthly Plus,2026-02-03,2026-08-25,228,60.3,False,False,6,333.26,55.54,1,0,
S-15667,Tonya Holder,smithmichael@example.net,South,Monthly Essentials,2026-04-23,2026-08-23,149,94.1,False,False,4,203.02,50.76,0,0,
