emp_id,full_name,department,job_role,hire_date,term_date,monthly_income,age,gender,tenure_years,environment_satisfaction,job_involvement,job_satisfaction,relationship_satisfaction,work_life_balance
E-1555,Anna Kaur,Eng.,QA Analyst,16 Jan 2018,NULL,-1,39,Female,8.69,2,3,2,3,2
E-1309,  umar ROSSI ,engineering,Software Engineer,2024-09-14,NULL,7387,34,Male,2.03,3,2,3,2,high
E-1036,Talia Okafor,human resources ,HR Partner,4 Aug 2020,,5343,37,Female,6.14,3,3,2,high,3
E-2271,Lucas Rossi,Sales,Account Executive,03/02/2022,N/A,6637,56,Female,4.64,2,3,3,medium,3
E-1525,John Wei,engineering,QA Analyst,20/10/2021,N/A,6461,64,Male,4.93,medium,2,3,2,2
E-1095,  anna KOWALSKI ,engineering,Software Engineer,2026-01-01,25/09/2026,5738,38,Female,0.73,3,3,2,2,3
E-1386,Lucas Weber,engineering,QA Analyst,21/12/2025,25/09/2026,6086,30,Female,0.76,2,3,2,3,2
E-2259,Umar Duarte,Sal3s,Account Executive,18/09/2022,N/A,6165,27,Female,4.02,3,2,2,medium,2
E-1019,Aisha Novak,Human Resources,HR Partner,01/08/2022,N/A,4657,53,Female,4.15,3,2,2,3,high
E-1020,Kenji Kaur,Human Resources,HR Partner,2025-12-07,,"$4,740",32,Female,0.8,medium,3,2,3,3
E-2461,  hana HADDAD ,sales ,Sales Manager,2026/06/18,N/A,6440,50,Female,0.27,3,3,6,3,3
E-1458,Carlos Novak,Engineering ,QA Analyst,27 May 2024,,6803,19,Male,2.33,3,n/a,3,3,3
E-1405,ANNA Okafor,Eng.,QA Analyst,19/08/2020,,"7,375.00",29,Male,6.1,3,3,3,3,3
E-2165,Sofia Chen,Sales,Account Executive,2017/06/11,,6446,43,Female,9.29,3,n/a,3,n/a,n/a
E-1735,Julia Novak,engineering,Data Engineer,2022-03-15,N/A,6967,47,Male,4.53,3,2,3,3,3
E-2476,Li Popescu,Sales,Sales Manager,31/05/2024,N/A,6299,39,Male,2.32,3,2,3,3,3
E-1853,FATIMA Chen,Engineering ,Support Engineer,2026-07-03,,7649,42,Male,0.23,3,2,3,2,3
E-1043,ROSA Novak,Human Resources,HR Partner,31/10/2016,,5681,43,Male,9.9,2,3,3,3,3
E-2398,SOFIA Smith,Sales,Sales Development Rep,2022/04/03,NULL,6454,41,Male,4.48,3,2,3,2,3
E-1843,James Garcia,engineering,Support Engineer,2019/12/29,N/A,-1,29,Male,6.74,3,3,2,3,high
E-1228,  mei KIM ,Engineering ,Software Engineer,2024-06-14,NULL,7171,39,Female,2.28,2,3,3,3,3
E-2455,Omar Osei,sales ,Sales Manager,2014/11/26,,"6,063.00",30,Male,11.83,2,high,3,0,3
E-2455,OMAR OSEI,sales ,Sales Manager,2014/11/26,,"6,063.00",30,Male,11.83,2,high,3,0,3
E-2451,Umar Nakamura,Sal3s,Sales Manager,26/11/2025,2026-09-25,5414,37,Male,0.83,2,3,3,3,3
E-1096,  noah GARCIA ,engineering,Software Engineer,2020/09/17,25/09/2026,5194,25,Female,6.02,high,3,2,3,2
E-1483,SVEN Nakamura,Engineering ,QA Analyst,2026-01-05,NULL,"7,081.00",48,Male,0.72,2,2,5,3,3
E-1198,John Haddad,Engineering ,Software Engineer,30/08/2022,NULL,"$7,635",36,Female,4.07,3,3,2,3,2
E-1101,Fatima Okafor,engineering,Software Engineer,21 Jul 2020,NULL,6869,50,Female,6.18,high,3,3,3,3
E-2314,  lucas GARCIA ,Sales,Account Executive,16/01/2024,,5846,27,Male,2.69,3,3,3,3,3
E-1178,Vera Weber,Eng.,Software Engineer,30/11/2019,NULL,6566,43,Female,6.82,3,3,3,2,3
E-1178,VERA WEBER,Eng.,Software Engineer,30/11/2019,NULL,6566,43,Female,6.82,3,3,3,2,3
E-2153,  noah KOWALSKI ,Sal3s,Account Executive,2024/01/16,N/A,6265,45,Female,2.69,3,3,3,3,2
E-2244,Yusuf Nair,Sales,Account Executive,2024/09/14,NULL,5900,62,Male,2.03,2,3,3,3,3
E-1876,Paul Silva,Engineering ,Engineering Lead,2026-08-27,25/09/2026,"$5,301",42,Male,0.08,3,high,3,3,3
E-2361,Mei O'Brien,Sales,Sales Development Rep,31 Jan 2020,25 Sep 2026,6058,20,Male,6.65,3,3,3,medium,6
E-2335,Vera Farah,sales ,Account Executive,2022/05/06,NULL,6133,21,Male,4.39,3,3,3,3,3
E-2174,Talia Kim,Sales,Account Executive,2026-08-16,NULL,5639,47,Female,0.11,n/a,3,2,3,3
E-2463,NOAH Nakamura,Sales,Sales Manager,2022-04-21,,5875,34,Male,4.43,2,3,3,2,2
E-1662,Aisha Nair,Engineering ,Data Engineer,15 Mar 2020,N/A,-1,55,Male,6.53,3,3,3,3,medium
E-1790,Lucas Osei,engineering,Support Engineer,23/01/2018,NULL,7056,57,Male,8.67,2,3,2,3,3
E-2004,  carlos POPESCU ,engineering,Engineering Manager,2026-08-23,N/A,-1,30,Female,0.09,3,3,2,3,2
E-1395,Anna Haddad,Eng.,QA Analyst,18/06/2024,25/09/2026,5935,63,Female,2.27,2,2,3,2,2
E-2433,Rosa Kim,Sal3s,Sales Development Rep,2022/03/15,NULL,6518,37,Female,4.53,2,n/a,3,3,3
E-2108,FATIMA Kim,Sales,Account Executive,15 Nov 2021,NULL,5874,28,Male,4.86,3,6,3,3,2
E-1381,NOAH Kaur,Eng.,QA Analyst,5 Oct 2016,2026-09-25,-1,56,Male,9.97,2,3,2,n/a,3
E-2215,  rosa O'BRIEN ,Sal3s,Account Executive,10/09/2014,NULL,"$6,527",28,Female,12.04,3,3,3,3,2
E-2393,  priya OKAFOR ,Sal3s,Sales Development Rep,2026/03/19,,6105,45,Male,0.52,2,6,2,3,3
E-2120,CARLOS Kowalski,sales ,Account Executive,2024/04/02,N/A,"5,622.00",20,Male,2.48,3,2,3,3,3
E-1416,Quinn Lindgren,engineering,QA Analyst,2023/11/30,,"5,461.00",40,Male,2.82,2,2,3,3,3
E-1698,Talia Duarte,engineering,Data Engineer,06/10/2023,NULL,-1,33,Female,2.97,3,3,3,3,2
E-1667,Hana Chen,Eng.,Data Engineer,17/09/2024,NULL,7150,56,Female,2.02,n/a,3,3,3,3
E-1753,John Kowalski,Engineering ,Support Engineer,2022/05/20,25/09/2026,-1,34,Male,4.35,3,2,3,3,3
E-1039,  miguel SILVA ,human resources ,HR Partner,2016-10-09,NULL,5445,32,Female,9.96,2,2,2,3,n/a
E-1651,John Wei,Engineering ,Data Engineer,15 Nov 2021,,"$6,347",22,Male,4.86,3,3,3,2,2
E-2212,  petra IVANOV ,Sal3s,Account Executive,2022/08/01,NULL,"5,547.00",49,Male,4.15,2,3,3,n/a,3
E-1969,ROSA Andersson,Engineering ,Engineering Manager,2017-10-24,,"7,394.00",45,Male,8.92,2,3,2,3,3
E-1533,LARA Nakamura,engineering,QA Analyst,2024/09/06,N/A,7186,26,Male,2.05,2,0,3,2,3
E-2459,Li Kaur,sales ,Sales Manager,23 May 2020,,-1,33,Female,6.34,3,2,2,6,3
E-1974,Rosa O'Brien,Eng.,Engineering Manager,2017-10-31,N/A,6477,37,Female,8.9,high,2,2,3,2
E-1923,Miguel Wei,engineering,Engineering Lead,24 May 2022,,6713,35,Male,4.34,3,2,2,3,3
E-1978,Vera Chen,Engineering ,Engineering Manager,2022-05-31,N/A,-1,49,Female,4.32,3,3,3,3,high
E-2131,Paul Osei,Sal3s,Account Executive,06/07/2020,,5956,43,Female,6.22,3,3,high,3,3
E-1203,Ivan Nakamura,Eng.,Software Engineer,24 Oct 2017,,7719,38,Male,8.92,3,3,3,3,3
E-1298,WEI Chen,Eng.,Software Engineer,30/08/2022,N/A,7033,40,Male,4.07,3,2,3,3,2
E-1946,Umar Kowalski,Engineering ,Engineering Lead,28/09/2016,N/A,6642,25,Male,9.99,3,3,3,3,3
E-1849,Tomas Ivanov,Engineering ,Support Engineer,2013/05/27,,-1,39,Female,13.33,3,0,3,3,high
E-1453,Grace Santos,engineering,QA Analyst,2024/07/13,NULL,7914,63,Male,2.2,2,2,2,3,3
E-1357,CARLOS Diallo,Eng.,QA Analyst,15 Mar 2018,2026-09-25,"$5,543",41,Male,8.53,medium,3,3,2,3
E-1743,Miguel Kowalski,Engineering ,Support Engineer,18 Dec 2023,25/09/2026,6526,25,Female,2.77,2,2,high,3,3
E-1659,  tomas FARAH ,Engineering ,Data Engineer,2026-02-14,,6540,36,Male,0.61,3,2,3,3,3
E-1495,JAMES Weber,engineering,QA Analyst,22/02/2026,NULL,6183,53,Male,0.59,3,high,3,2,3
E-1136,Oscar Weber,Engineering ,Software Engineer,2026/08/16,NULL,5938,41,Male,0.11,3,2,3,2,3
E-2110,  petra O'BRIEN ,sales ,Account Executive,23 Nov 2023,N/A,6569,32,Female,2.84,2,2,3,2,2
E-1325,LARA Haddad,engineering,Software Engineer,15 Jun 2022,,"6,832.00",46,Female,4.28,3,2,0,3,2
E-1508,  tomas NOVAK ,engineering,QA Analyst,2017-02-25,NULL,"$6,277",39,Female,9.58,2,3,3,2,3
E-1870,Rosa Nakamura,Eng.,Engineering Lead,2022-04-21,25/09/2026,6533,19,Male,4.43,2,3,2,3,2
E-2385,Miguel Weber,sales ,Sales Development Rep,2026/08/05,,6494,32,Male,0.14,3,3,3,3,3
E-1417,  ivan DUARTE ,Eng.,QA Analyst,2008/06/11,N/A,"$7,134",33,Female,18.29,2,3,2,3,3
E-1364,Sven Lindgren,Eng.,QA Analyst,27/08/2026,2026-09-25,5531,45,Male,0.08,2,3,5,3,3
E-1177,Oscar Smith,Eng.,Software Engineer,08/11/2011,NULL,6438,35,Male,14.88,3,3,2,6,2
E-2485,John Kaur,sales ,Sales Manager,2024/09/25,,6045,47,Male,2.0,medium,3,3,3,high
E-2097,  lara CHEN ,Sales,Account Executive,2022-07-10,N/A,5549,58,Female,4.21,2,3,5,3,2
E-1231,  lucas NAIR ,Engineering ,Software Engineer,14 Dec 2016,NULL,7216,42,Male,9.78,3,3,3,3,2
E-1285,Lucas O'Brien,Eng.,Software Engineer,2019-10-10,,"6,917.00",46,Male,6.96,3,3,3,2,5
E-2116,Zoe Nair,Sales,Account Executive,18 Feb 2012,N/A,5777,65,Female,14.6,n/a,n/a,3,3,3
E-1382,  julia SANTOS ,Eng.,QA Analyst,25 Sep 2023,25 Sep 2026,5532,42,Male,3.0,2,n/a,3,3,2
E-1254,TOMAS Haddad,Eng.,Software Engineer,06/04/2020,N/A,6729,51,Male,6.47,3,3,2,2,3
E-1625,Nina Garcia,engineering,Data Engineer,2026/05/17,N/A,"6,774.00",32,Male,0.36,3,2,3,3,2
E-1712,Sven Rossi,Eng.,Data Engineer,17/04/2024,N/A,-1,32,Male,2.44,3,3,2,3,3
E-1181,Lara Okafor,engineering,Software Engineer,2025-12-21,N/A,"$7,749",43,Male,0.76,2,3,n/a,high,2
E-1111,SOFIA Popescu,Eng.,Software Engineer,26/03/2012,N/A,7547,30,Female,14.5,3,2,3,2,3
E-1153,Julia Nair,engineering,Software Engineer,14/04/2026,N/A,"6,179.00",45,Male,0.45,3,3,3,high,3
E-1768,  li POPESCU ,Engineering ,Support Engineer,2017-12-18,NULL,7325,48,Female,8.77,3,3,3,2,3
E-1278,Talia Smith,Eng.,Software Engineer,29 Nov 2021,N/A,-1,25,Male,4.82,3,3,3,3,2
E-2365,Umar Okafor,Sales,Sales Development Rep,2024/01/09,2026/09/25,"6,109.00",37,Female,2.71,2,3,3,2,0
E-1528,  igor WEI ,Eng.,QA Analyst,2024/02/15,NULL,6384,50,Male,2.61,2,2,2,2,2
E-2227,Talia Novak,Sales,Account Executive,2022-07-25,N/A,5302,35,Female,4.17,n/a,2,2,2,3
E-1641,Igor Garcia,Eng.,Data Engineer,2023/11/30,NULL,6774,48,Male,2.82,3,3,3,3,2
E-1987,Vera Okafor,engineering,Engineering Manager,2022/03/08,N/A,6521,48,Male,4.55,3,3,2,3,3
E-1523,David Duarte,Eng.,QA Analyst,9 Apr 2020,NULL,7890,60,Male,6.46,3,3,3,3,2
E-1691,  miguel HADDAD ,Engineering ,Data Engineer,2020-03-11,,"$6,939",43,Female,6.54,3,2,2,3,3
E-1586,Emma Osei,Engineering ,QA Analyst,15 Dec 2019,N/A,7662,26,Female,6.78,2,medium,2,2,n/a
E-2083,Zoe Haddad,sales ,Account Executive,21 Jul 2008,25 Sep 2026,-1,37,Female,18.18,high,3,n/a,2,3
E-2487,Oscar Kowalski,sales ,Sales Manager,06/07/2012,N/A,-1,28,Female,14.22,3,3,high,high,2
E-1459,  okafor NAKAMURA ,Eng.,QA Analyst,2020/02/22,N/A,6133,27,Male,6.59,2,3,3,2,3
E-1370,James Nakamura,Engineering ,QA Analyst,23/11/2019,25/09/2026,5668,31,Male,6.84,2,2,3,high,2
E-1083,James Nair,Engineering ,Software Engineer,2022-01-27,25 Sep 2026,-1,40,Male,4.66,3,high,3,3,2
E-1083,JAMES NAIR,Engineering ,Software Engineer,2022-01-27,25 Sep 2026,-1,40,Male,4.66,3,high,3,3,2
E-1731,Igor O'Brien,engineering,Data Engineer,15 Feb 2024,,6812,50,Female,2.61,3,3,3,3,3
E-1235,  david ROSSI ,Engineering ,Software Engineer,2009-11-29,N/A,6453,39,Male,16.82,3,3,3,3,3
E-1866,  lara NAKAMURA ,Engineering ,Support Engineer,28/04/2026,,"7,009.00",34,Male,0.41,3,3,3,2,3
E-1404,  paul IVANOV ,Engineering ,QA Analyst,2024-01-06,N/A,6985,46,Female,2.72,n/a,n/a,3,2,3
E-2220,Quinn Kowalski,sales ,Account Executive,2018-06-26,N/A,6266,38,Female,8.25,2,3,2,3,high
E-2255,Mei Popescu,Sal3s,Account Executive,21 Sep 2024,,6610,55,Female,2.01,3,3,3,3,3
E-1033,Fatima Silva,Human Resources,HR Partner,15/12/2019,N/A,5824,40,Male,6.78,3,3,3,2,3
E-2161,Nadia Lindgren,Sales,Account Executive,2024/01/06,N/A,6224,38,Male,2.72,3,high,3,3,3
E-2371,PRIYA Novak,Sal3s,Sales Development Rep,2020/05/27,25/09/2026,5789,56,Female,6.33,n/a,2,2,2,3
E-2419,Mei Farah,Sal3s,Sales Development Rep,25/04/2022,NULL,6969,44,Female,4.42,3,3,3,3,3
E-1685,Sofia Lindgren,Engineering ,Data Engineer,11 Jun 2020,,6846,46,Female,6.29,n/a,3,3,3,2
E-1499,OKAFOR Santos,Engineering ,QA Analyst,2022/01/01,NULL,"$5,852",46,Male,4.73,2,0,3,3,3
E-1830,QUINN Okafor,engineering,Support Engineer,18 Dec 2019,NULL,7097,32,Male,6.77,2,2,3,3,high
E-1693,Omar Farah,Eng.,Data Engineer,21 Jul 2020,,6244,20,Male,6.18,3,2,3,3,3
E-2443,JULIA Silva,sales ,Sales Development Rep,1 Aug 2026,N/A,"$5,911",24,Male,0.15,2,n/a,2,3,3
E-2104,Emma Wei,Sal3s,Account Executive,2024/07/21,,6274,28,Male,2.18,3,3,3,2,3
E-1447,  omar DUARTE ,engineering,QA Analyst,2026/08/12,NULL,"7,683.00",44,Male,0.12,3,3,2,3,2
E-2387,Yusuf Kim,sales ,Sales Development Rep,2024/07/21,,"6,429.00",49,Male,2.18,3,n/a,2,2,3
E-1238,MEI Weber,engineering,Software Engineer,12/08/2022,,-1,26,Male,4.12,3,5,3,2,3
E-1516,Ivan Kowalski,engineering,QA Analyst,2024-02-22,NULL,6636,41,Female,2.59,3,2,2,2,2
E-1967,  omar ROSSI ,Eng.,Engineering Manager,2022-01-27,NULL,6680,43,Male,4.66,3,3,2,2,n/a
E-1624,  james KAUR ,engineering,Data Engineer,2019/11/23,,"$6,875",48,Female,6.84,3,2,3,3,3
E-1351,Mei Kaur,Eng.,QA Analyst,21/07/2026,25 Sep 2026,"6,349.00",23,Female,0.18,n/a,n/a,2,2,n/a
E-1752,Igor Andersson,engineering,Support Engineer,2026/08/16,25/09/2026,6584,25,Female,0.11,2,3,2,3,n/a
E-1133,  rosa NAKAMURA ,Eng.,Software Engineer,2024-01-13,,7628,34,Male,2.7,2,2,3,3,3
E-1747,Paul Kowalski,Eng.,Support Engineer,18 Jul 2026,25/09/2026,6413,33,Male,0.19,3,3,3,3,2
E-2003,David Diallo,Engineering ,Engineering Manager,10/09/2020,N/A,6508,36,Male,6.04,3,3,3,3,3
E-1569,Sofia Okafor,Engineering ,QA Analyst,10 Jul 2024,N/A,"$7,336",49,Male,2.21,3,2,2,3,2
E-2202,DAVID Novak,Sal3s,Account Executive,06/01/2024,NULL,"$5,514",50,Female,2.72,3,3,high,3,3
E-2308,Li Wei,Sal3s,Account Executive,2025/10/13,NULL,5125,26,Female,0.95,3,3,high,2,3
E-2113,  hana SILVA ,Sal3s,Account Executive,25 Apr 2018,N/A,"6,324.00",26,Female,8.42,3,3,0,5,3
E-2070,Julia O'Brien,Sales,Account Executive,23/08/2026,25 Sep 2026,5120,63,Male,0.09,3,3,5,3,3
E-1252,Zoe Lindgren,engineering,Software Engineer,20/01/2022,,6769,31,Male,4.68,3,3,3,3,high
